Threads, Generation-Gap, Evaluations, Time
3, 8, 350208, 131.747714
3, 8, 1763328, 606.021334
3, 8, 253952, 83.84605
3, 8, 819200, 301.070632
3, 8, 1470464, 634.676009
3, 8, 266240, 101.167243
3, 8, 937984, 398.763254
3, 8, 1275904, 485.648651
3, 8, 278528, 121.289739
3, 8, 563200, 217.750114
3, 8, 1738752, 781.77865
3, 8, 851968, 320.92859
